"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"1761"	84	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"1762"	84	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"1764"	84	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"1768"	85	"Female"	"NL"	1	1	0	188	1	395	16	NA
"1766"	85	"Female"	"NL"	2	1	1	78	1	395	16	NA
"1767"	85	"Female"	"NL"	3	1	0	93	1	395	16	NA
"1765"	85	"Female"	"NL"	4	1	0	36	1	395	16	NA
"1770"	85	"Female"	"NL"	5	2	1	29	4	116	16	NA
"1772"	85	"Female"	"NL"	6	2	1	25	4	116	16	NA
"1771"	85	"Female"	"NL"	7	2	1	37	4	116	16	NA
"1769"	85	"Female"	"NL"	8	2	1	25	4	116	16	NA
"1773"	85	"Female"	"NL"	9	3	1	25	4	101	16	NA
"1776"	85	"Female"	"NL"	10	3	1	39	4	101	16	NA
"1775"	85	"Female"	"NL"	11	3	1	31	4	101	16	NA
"1774"	85	"Female"	"NL"	12	3	1	6	4	101	16	NA
"1778"	85	"Female"	"NL"	13	4	0	18	3	18	16	NA
"1777"	85	"Female"	"NL"	14	4	NA	NA	NA	18	NA	NA
"1780"	85	"Female"	"NL"	15	4	NA	NA	NA	18	NA	NA
"1779"	85	"Female"	"NL"	16	4	NA	NA	NA	18	NA	NA
"1783"	85	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"1784"	85	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"1781"	85	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"1782"	85	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"1785"	85	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"1789"	86	"Unknown"	"NL"	1	1	0	109	0	169	2	NA
"1788"	86	"Unknown"	"NL"	2	1	0	40	0	169	2	NA
"1787"	86	"Unknown"	"NL"	3	1	0	10	0	169	2	NA
"1786"	86	"Unknown"	"NL"	4	1	0	10	0	169	2	NA
"1792"	86	"Unknown"	"NL"	5	2	0	114	0	176	2	NA
"1790"	86	"Unknown"	"NL"	6	2	0	20	0	176	2	NA
"1791"	86	"Unknown"	"NL"	7	2	0	17	0	176	2	NA
"1793"	86	"Unknown"	"NL"	8	2	0	25	0	176	2	NA
"1795"	86	"Unknown"	"NL"	9	3	0	61	0	79	2	NA
"1794"	86	"Unknown"	"NL"	10	3	0	6	0	79	2	NA
"1797"	86	"Unknown"	"NL"	11	3	0	5	0	79	2	NA
"1796"	86	"Unknown"	"NL"	12	3	0	7	0	79	2	NA
"1799"	86	"Unknown"	"NL"	13	4	0	10	0	140	2	NA
"1800"	86	"Unknown"	"NL"	14	4	0	21	0	140	2	NA
"1801"	86	"Unknown"	"NL"	15	4	0	104	0	140	2	NA
"1798"	86	"Unknown"	"NL"	16	4	0	5	0	140	2	NA
"1804"	86	"Unknown"	"NL"	17	5	1	8	2	8	2	NA
"1805"	86	"Unknown"	"NL"	18	5	NA	NA	NA	8	NA	NA
"1803"	86	"Unknown"	"NL"	19	5	NA	NA	NA	8	NA	NA
"1802"	86	"Unknown"	"NL"	20	5	NA	NA	NA	8	NA	NA
"1806"	86	"Unknown"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"1810"	87	"Male"	"FR"	1	1	0	101	1	259	8	NA
"1808"	87	"Male"	"FR"	2	1	0	41	1	259	8	NA
"1809"	87	"Male"	"FR"	3	1	1	91	1	259	8	NA
"1807"	87	"Male"	"FR"	4	1	0	26	1	259	8	NA
"1811"	87	"Male"	"FR"	5	2	0	57	2	138	8	NA
"1814"	87	"Male"	"FR"	6	2	1	25	2	138	8	NA
"1813"	87	"Male"	"FR"	7	2	1	35	2	138	8	NA
"1812"	87	"Male"	"FR"	8	2	0	21	2	138	8	NA
"1818"	87	"Male"	"FR"	9	3	1	37	2	121	8	NA
"1816"	87	"Male"	"FR"	10	3	0	36	2	121	8	NA
"1815"	87	"Male"	"FR"	11	3	0	30	2	121	8	NA
"1817"	87	"Male"	"FR"	12	3	1	18	2	121	8	NA
"1820"	87	"Male"	"FR"	13	4	0	11	1	30	8	NA
"1822"	87	"Male"	"FR"	14	4	1	19	1	30	8	NA
"1819"	87	"Male"	"FR"	15	4	NA	NA	NA	30	NA	NA
"1821"	87	"Male"	"FR"	16	4	NA	NA	NA	30	NA	NA
"1825"	87	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"1826"	87	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"1823"	87	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"1824"	87	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"1827"	87	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"1831"	88	"Male"	"NL"	1	1	0	67	1	108	12	NA
"1830"	88	"Male"	"NL"	2	1	0	13	1	108	12	NA
"1828"	88	"Male"	"NL"	3	1	1	16	1	108	12	NA
"1829"	88	"Male"	"NL"	4	1	0	12	1	108	12	NA
"1832"	88	"Male"	"NL"	5	2	0	96	2	143	12	NA
"1835"	88	"Male"	"NL"	6	2	0	11	2	143	12	NA
"1833"	88	"Male"	"NL"	7	2	1	13	2	143	12	NA
"1834"	88	"Male"	"NL"	8	2	1	23	2	143	12	NA
"1836"	88	"Male"	"NL"	9	3	1	45	3	71	12	NA
"1839"	88	"Male"	"NL"	10	3	1	11	3	71	12	NA
"1838"	88	"Male"	"NL"	11	3	0	6	3	71	12	NA
"1837"	88	"Male"	"NL"	12	3	1	9	3	71	12	NA
"1841"	88	"Male"	"NL"	13	4	0	19	3	416	12	NA
"1840"	88	"Male"	"NL"	14	4	1	76	3	416	12	NA
"1842"	88	"Male"	"NL"	15	4	1	257	3	416	12	NA
"1843"	88	"Male"	"NL"	16	4	1	64	3	416	12	NA
"1844"	88	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"1845"	88	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"1846"	88	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"1847"	88	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"1848"	88	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"1852"	89	"Male"	"NL"	1	1	0	49	0	209	4	NA
"1849"	89	"Male"	"NL"	2	1	0	82	0	209	4	NA
"1850"	89	"Male"	"NL"	3	1	0	21	0	209	4	NA
"1851"	89	"Male"	"NL"	4	1	0	57	0	209	4	NA
"1856"	89	"Male"	"NL"	5	2	0	89	1	241	4	NA
"1853"	89	"Male"	"NL"	6	2	0	64	1	241	4	NA
"1855"	89	"Male"	"NL"	7	2	1	32	1	241	4	NA
"1854"	89	"Male"	"NL"	8	2	0	56	1	241	4	NA
"1858"	89	"Male"	"NL"	9	3	0	85	2	328	4	NA
"1860"	89	"Male"	"NL"	10	3	1	93	2	328	4	NA
"1857"	89	"Male"	"NL"	11	3	0	77	2	328	4	NA
"1859"	89	"Male"	"NL"	12	3	1	73	2	328	4	NA
"1861"	89	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"1862"	89	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"1863"	89	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"1864"	89	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"1866"	89	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"1867"	89	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"1865"	89	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"1868"	89	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"1869"	89	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"1870"	90	"Unknown"	"FR"	1	1	0	64	1	214	8	NA
"1871"	90	"Unknown"	"FR"	2	1	1	57	1	214	8	NA
"1872"	90	"Unknown"	"FR"	3	1	0	45	1	214	8	NA
"1873"	90	"Unknown"	"FR"	4	1	0	48	1	214	8	NA
"1877"	90	"Unknown"	"FR"	5	2	0	49	1	124	8	NA
"1874"	90	"Unknown"	"FR"	6	2	0	29	1	124	8	NA
"1875"	90	"Unknown"	"FR"	7	2	1	21	1	124	8	NA
"1876"	90	"Unknown"	"FR"	8	2	0	25	1	124	8	NA
"1880"	90	"Unknown"	"FR"	9	3	0	33	2	110	8	NA
"1881"	90	"Unknown"	"FR"	10	3	1	55	2	110	8	NA
"1879"	90	"Unknown"	"FR"	11	3	0	8	2	110	8	NA
"1878"	90	"Unknown"	"FR"	12	3	1	14	2	110	8	NA
"1885"	90	"Unknown"	"FR"	13	4	0	38	2	194	8	NA
"1883"	90	"Unknown"	"FR"	14	4	1	40	2	194	8	NA
"1884"	90	"Unknown"	"FR"	15	4	0	74	2	194	8	NA
"1882"	90	"Unknown"	"FR"	16	4	1	42	2	194	8	NA
"1888"	90	"Unknown"	"FR"	17	5	1	40	1	40	8	NA
"1886"	90	"Unknown"	"FR"	18	5	NA	NA	NA	40	NA	NA
"1887"	90	"Unknown"	"FR"	19	5	NA	NA	NA	40	NA	NA
"1889"	90	"Unknown"	"FR"	20	5	NA	NA	NA	40	NA	NA
"1890"	90	"Unknown"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"1892"	91	"Male"	"FR"	1	1	0	115	2	169	18	NA
"1891"	91	"Male"	"FR"	2	1	1	26	2	169	18	NA
"1893"	91	"Male"	"FR"	3	1	1	14	2	169	18	NA
"1894"	91	"Male"	"FR"	4	1	0	14	2	169	18	NA
"1897"	91	"Male"	"FR"	5	2	1	88	4	129	18	NA
"1896"	91	"Male"	"FR"	6	2	1	12	4	129	18	NA
"1895"	91	"Male"	"FR"	7	2	1	11	4	129	18	NA
"1898"	91	"Male"	"FR"	8	2	1	18	4	129	18	NA
"1899"	91	"Male"	"FR"	9	3	1	43	4	85	18	NA
"1900"	91	"Male"	"FR"	10	3	1	13	4	85	18	NA
"1902"	91	"Male"	"FR"	11	3	1	13	4	85	18	NA
"1901"	91	"Male"	"FR"	12	3	1	16	4	85	18	NA
"1903"	91	"Male"	"FR"	13	4	1	26	4	80	18	NA
"1905"	91	"Male"	"FR"	14	4	1	51	4	80	18	NA
"1906"	91	"Male"	"FR"	15	4	1	3	4	80	18	NA
"1904"	91	"Male"	"FR"	16	4	NA	NA	NA	80	NA	NA
"1907"	91	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"1910"	91	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"1908"	91	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"1909"	91	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"1911"	91	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"1915"	92	"Female"	"NL"	1	1	0	151	0	249	7	NA
"1914"	92	"Female"	"NL"	2	1	0	57	0	249	7	NA
"1913"	92	"Female"	"NL"	3	1	0	20	0	249	7	NA
"1912"	92	"Female"	"NL"	4	1	0	21	0	249	7	NA
"1917"	92	"Female"	"NL"	5	2	0	100	1	196	7	NA
"1916"	92	"Female"	"NL"	6	2	0	58	1	196	7	NA
"1919"	92	"Female"	"NL"	7	2	1	18	1	196	7	NA
"1918"	92	"Female"	"NL"	8	2	0	20	1	196	7	NA
"1923"	92	"Female"	"NL"	9	3	0	43	2	81	7	NA
"1920"	92	"Female"	"NL"	10	3	1	10	2	81	7	NA
"1922"	92	"Female"	"NL"	11	3	0	9	2	81	7	NA
"1921"	92	"Female"	"NL"	12	3	1	19	2	81	7	NA
"1926"	92	"Female"	"NL"	13	4	0	21	2	123	7	NA
"1925"	92	"Female"	"NL"	14	4	1	39	2	123	7	NA
"1927"	92	"Female"	"NL"	15	4	0	63	2	123	7	NA
"1924"	92	"Female"	"NL"	16	4	NA	NA	NA	123	NA	NA
"1930"	92	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"1931"	92	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"1928"	92	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"1929"	92	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"1932"	92	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"1934"	93	"Male"	"NL"	1	1	0	51	1	143	13	NA
"1935"	93	"Male"	"NL"	2	1	1	43	1	143	13	NA
"1936"	93	"Male"	"NL"	3	1	0	19	1	143	13	NA
"1933"	93	"Male"	"NL"	4	1	0	30	1	143	13	NA
"1937"	93	"Male"	"NL"	5	2	1	31	4	284	13	NA
"1938"	93	"Male"	"NL"	6	2	1	113	4	284	13	NA
"1940"	93	"Male"	"NL"	7	2	1	61	4	284	13	NA
"1939"	93	"Male"	"NL"	8	2	1	79	4	284	13	NA
"1944"	93	"Male"	"NL"	9	3	1	31	2	84	13	NA
"1942"	93	"Male"	"NL"	10	3	0	20	2	84	13	NA
"1943"	93	"Male"	"NL"	11	3	0	10	2	84	13	NA
"1941"	93	"Male"	"NL"	12	3	1	23	2	84	13	NA
"1948"	93	"Male"	"NL"	13	4	0	34	3	216	13	NA
"1946"	93	"Male"	"NL"	14	4	1	87	3	216	13	NA
"1947"	93	"Male"	"NL"	15	4	1	95	3	216	13	NA
"1945"	93	"Male"	"NL"	16	4	NA	NA	NA	216	NA	NA
"1949"	93	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"1950"	93	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"1951"	93	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"1952"	93	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"1953"	93	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"1956"	94	"Female"	"NL"	1	1	0	100	2	202	18	NA
"1954"	94	"Female"	"NL"	2	1	1	46	2	202	18	NA
"1957"	94	"Female"	"NL"	3	1	1	11	2	202	18	NA
"1955"	94	"Female"	"NL"	4	1	0	45	2	202	18	NA
"1961"	94	"Female"	"NL"	5	2	1	194	4	242	18	NA
"1958"	94	"Female"	"NL"	6	2	1	10	4	242	18	NA
"1960"	94	"Female"	"NL"	7	2	1	15	4	242	18	NA
"1959"	94	"Female"	"NL"	8	2	1	23	4	242	18	NA
"1963"	94	"Female"	"NL"	9	3	1	74	3	129	18	NA
"1962"	94	"Female"	"NL"	10	3	1	15	3	129	18	NA
"1965"	94	"Female"	"NL"	11	3	0	10	3	129	18	NA
"1964"	94	"Female"	"NL"	12	3	1	30	3	129	18	NA
"1968"	94	"Female"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"1969"	94	"Female"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"1967"	94	"Female"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"1966"	94	"Female"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"1970"	94	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"1971"	94	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"1972"	94	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"1973"	94	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"1974"	94	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"1975"	95	"Male"	"FR"	1	1	0	109	0	188	7	NA
"1976"	95	"Male"	"FR"	2	1	0	46	0	188	7	NA
"1977"	95	"Male"	"FR"	3	1	0	12	0	188	7	NA
"1978"	95	"Male"	"FR"	4	1	0	21	0	188	7	NA
"1981"	95	"Male"	"FR"	5	2	0	147	2	228	7	NA
"1980"	95	"Male"	"FR"	6	2	1	25	2	228	7	NA
"1982"	95	"Male"	"FR"	7	2	1	40	2	228	7	NA
"1979"	95	"Male"	"FR"	8	2	0	16	2	228	7	NA
"1984"	95	"Male"	"FR"	9	3	0	84	2	111	7	NA
"1985"	95	"Male"	"FR"	10	3	1	12	2	111	7	NA
"1983"	95	"Male"	"FR"	11	3	0	7	2	111	7	NA
"1986"	95	"Male"	"FR"	12	3	1	8	2	111	7	NA
"1987"	95	"Male"	"FR"	13	4	0	13	2	13	7	NA
"1990"	95	"Male"	"FR"	14	4	NA	NA	NA	13	NA	NA
"1989"	95	"Male"	"FR"	15	4	NA	NA	NA	13	NA	NA
"1988"	95	"Male"	"FR"	16	4	NA	NA	NA	13	NA	NA
"1994"	95	"Male"	"FR"	17	5	NA	NA	NA	30	NA	NA
"1992"	95	"Male"	"FR"	18	5	0	30	1	30	7	NA
"1991"	95	"Male"	"FR"	19	5	NA	NA	NA	30	NA	NA
"1993"	95	"Male"	"FR"	20	5	NA	NA	NA	30	NA	NA
"1995"	95	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"1998"	96	"Male"	"FR"	1	1	0	108	1	203	12	NA
"1997"	96	"Male"	"FR"	2	1	0	73	1	203	12	NA
"1999"	96	"Male"	"FR"	3	1	1	12	1	203	12	NA
"1996"	96	"Male"	"FR"	4	1	0	10	1	203	12	NA
"2000"	96	"Male"	"FR"	5	2	0	131	2	181	12	NA
"2002"	96	"Male"	"FR"	6	2	0	20	2	181	12	NA
"2001"	96	"Male"	"FR"	7	2	1	16	2	181	12	NA
"2003"	96	"Male"	"FR"	8	2	1	14	2	181	12	NA
"2007"	96	"Male"	"FR"	9	3	1	42	2	71	12	NA
"2006"	96	"Male"	"FR"	10	3	0	11	2	71	12	NA
"2004"	96	"Male"	"FR"	11	3	0	7	2	71	12	NA
"2005"	96	"Male"	"FR"	12	3	1	11	2	71	12	NA
"2010"	96	"Male"	"FR"	13	4	1	17	4	187	12	NA
"2009"	96	"Male"	"FR"	14	4	1	81	4	187	12	NA
"2011"	96	"Male"	"FR"	15	4	1	75	4	187	12	NA
"2008"	96	"Male"	"FR"	16	4	1	14	4	187	12	NA
"2014"	96	"Male"	"FR"	17	5	1	21	3	49	12	NA
"2013"	96	"Male"	"FR"	18	5	0	22	3	49	12	NA
"2015"	96	"Male"	"FR"	19	5	1	6	3	49	12	NA
"2012"	96	"Male"	"FR"	20	5	NA	NA	NA	49	NA	NA
"2016"	96	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"2017"	97	"Male"	"NL"	1	1	1	48	3	113	19	NA
"2019"	97	"Male"	"NL"	2	1	1	32	3	113	19	NA
"2018"	97	"Male"	"NL"	3	1	1	19	3	113	19	NA
"2020"	97	"Male"	"NL"	4	1	0	14	3	113	19	NA
"2021"	97	"Male"	"NL"	5	2	1	87	4	134	19	NA
"2022"	97	"Male"	"NL"	6	2	1	14	4	134	19	NA
"2023"	97	"Male"	"NL"	7	2	1	17	4	134	19	NA
"2024"	97	"Male"	"NL"	8	2	1	16	4	134	19	NA
"2026"	97	"Male"	"NL"	9	3	1	55	3	79	19	NA
"2027"	97	"Male"	"NL"	10	3	1	13	3	79	19	NA
"2028"	97	"Male"	"NL"	11	3	0	5	3	79	19	NA
"2025"	97	"Male"	"NL"	12	3	1	6	3	79	19	NA
"2032"	97	"Male"	"NL"	13	4	1	15	4	145	19	NA
"2030"	97	"Male"	"NL"	14	4	1	57	4	145	19	NA
"2029"	97	"Male"	"NL"	15	4	1	64	4	145	19	NA
"2031"	97	"Male"	"NL"	16	4	1	9	4	145	19	NA
"2034"	97	"Male"	"NL"	17	5	1	14	4	101	19	NA
"2035"	97	"Male"	"NL"	18	5	1	10	4	101	19	NA
"2036"	97	"Male"	"NL"	19	5	1	66	4	101	19	NA
"2033"	97	"Male"	"NL"	20	5	1	11	4	101	19	NA
"2037"	97	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"2041"	98	"Male"	"FR"	1	1	0	58	2	112	10	NA
"2039"	98	"Male"	"FR"	2	1	1	23	2	112	10	NA
"2038"	98	"Male"	"FR"	3	1	1	20	2	112	10	NA
"2040"	98	"Male"	"FR"	4	1	0	11	2	112	10	NA
"2043"	98	"Male"	"FR"	5	2	1	24	3	128	10	NA
"2045"	98	"Male"	"FR"	6	2	0	31	3	128	10	NA
"2042"	98	"Male"	"FR"	7	2	1	30	3	128	10	NA
"2044"	98	"Male"	"FR"	8	2	1	43	3	128	10	NA
"2049"	98	"Male"	"FR"	9	3	1	21	2	86	10	NA
"2047"	98	"Male"	"FR"	10	3	0	33	2	86	10	NA
"2048"	98	"Male"	"FR"	11	3	0	24	2	86	10	NA
"2046"	98	"Male"	"FR"	12	3	1	8	2	86	10	NA
"2053"	98	"Male"	"FR"	13	4	0	39	2	175	10	NA
"2052"	98	"Male"	"FR"	14	4	1	55	2	175	10	NA
"2050"	98	"Male"	"FR"	15	4	0	31	2	175	10	NA
"2051"	98	"Male"	"FR"	16	4	1	50	2	175	10	NA
"2054"	98	"Male"	"FR"	17	5	0	18	1	97	10	NA
"2057"	98	"Male"	"FR"	18	5	0	17	1	97	10	NA
"2055"	98	"Male"	"FR"	19	5	0	48	1	97	10	NA
"2056"	98	"Male"	"FR"	20	5	1	14	1	97	10	NA
"2058"	98	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"2060"	99	"Male"	"FR"	1	1	0	82	0	179	10	NA
"2062"	99	"Male"	"FR"	2	1	0	43	0	179	10	NA
"2061"	99	"Male"	"FR"	3	1	0	31	0	179	10	NA
"2059"	99	"Male"	"FR"	4	1	0	23	0	179	10	NA
"2063"	99	"Male"	"FR"	5	2	1	67	3	159	10	NA
"2064"	99	"Male"	"FR"	6	2	1	32	3	159	10	NA
"2066"	99	"Male"	"FR"	7	2	1	27	3	159	10	NA
"2065"	99	"Male"	"FR"	8	2	0	33	3	159	10	NA
"2070"	99	"Male"	"FR"	9	3	0	50	2	78	10	NA
"2067"	99	"Male"	"FR"	10	3	1	13	2	78	10	NA
"2068"	99	"Male"	"FR"	11	3	0	5	2	78	10	NA
"2069"	99	"Male"	"FR"	12	3	1	10	2	78	10	NA
"2072"	99	"Male"	"FR"	13	4	0	37	2	133	10	NA
"2074"	99	"Male"	"FR"	14	4	1	40	2	133	10	NA
"2071"	99	"Male"	"FR"	15	4	1	49	2	133	10	NA
"2073"	99	"Male"	"FR"	16	4	0	7	2	133	10	NA
"2076"	99	"Male"	"FR"	17	5	1	17	3	110	10	NA
"2077"	99	"Male"	"FR"	18	5	1	10	3	110	10	NA
"2075"	99	"Male"	"FR"	19	5	0	83	3	110	10	NA
"2078"	99	"Male"	"FR"	20	5	NA	NA	NA	110	NA	NA
"2079"	99	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"2081"	100	"Female"	"NL"	1	1	0	69	1	150	14	NA
"2082"	100	"Female"	"NL"	2	1	0	30	1	150	14	NA
"2083"	100	"Female"	"NL"	3	1	1	27	1	150	14	NA
"2080"	100	"Female"	"NL"	4	1	0	24	1	150	14	NA
"2085"	100	"Female"	"NL"	5	2	1	130	4	201	14	NA
"2084"	100	"Female"	"NL"	6	2	1	24	4	201	14	NA
"2086"	100	"Female"	"NL"	7	2	1	26	4	201	14	NA
"2087"	100	"Female"	"NL"	8	2	1	21	4	201	14	NA
"2089"	100	"Female"	"NL"	9	3	1	83	3	132	14	NA
"2090"	100	"Female"	"NL"	10	3	1	20	3	132	14	NA
"2088"	100	"Female"	"NL"	11	3	0	13	3	132	14	NA
"2091"	100	"Female"	"NL"	12	3	1	16	3	132	14	NA
"2092"	100	"Female"	"NL"	13	4	0	31	3	74	14	NA
"2093"	100	"Female"	"NL"	14	4	1	43	3	74	14	NA
"2094"	100	"Female"	"NL"	15	4	NA	NA	NA	74	NA	NA
"2095"	100	"Female"	"NL"	16	4	NA	NA	NA	74	NA	NA
"2096"	100	"Female"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"2097"	100	"Female"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"2098"	100	"Female"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"2099"	100	"Female"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"2100"	100	"Female"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"2103"	101	"Male"	"NL"	1	1	0	217	0	435	7	NA
"2101"	101	"Male"	"NL"	2	1	0	83	0	435	7	NA
"2104"	101	"Male"	"NL"	3	1	0	23	0	435	7	NA
"2102"	101	"Male"	"NL"	4	1	0	112	0	435	7	NA
"2107"	101	"Male"	"NL"	5	2	0	66	2	164	7	NA
"2105"	101	"Male"	"NL"	6	2	0	47	2	164	7	NA
"2106"	101	"Male"	"NL"	7	2	1	22	2	164	7	NA
"2108"	101	"Male"	"NL"	8	2	1	29	2	164	7	NA
"2109"	101	"Male"	"NL"	9	3	0	44	2	169	7	NA
"2110"	101	"Male"	"NL"	10	3	1	63	2	169	7	NA
"2111"	101	"Male"	"NL"	11	3	0	27	2	169	7	NA
"2112"	101	"Male"	"NL"	12	3	1	35	2	169	7	NA
"2113"	101	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"2115"	101	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"2114"	101	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"2116"	101	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"2119"	101	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"2120"	101	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"2117"	101	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"2118"	101	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"2121"	101	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"2125"	102	"Male"	"NL"	1	1	0	74	2	245	16	NA
"2122"	102	"Male"	"NL"	2	1	1	36	2	245	16	NA
"2123"	102	"Male"	"NL"	3	1	1	51	2	245	16	NA
"2124"	102	"Male"	"NL"	4	1	0	84	2	245	16	NA
"2127"	102	"Male"	"NL"	5	2	1	64	4	193	16	NA
"2129"	102	"Male"	"NL"	6	2	1	32	4	193	16	NA
"2128"	102	"Male"	"NL"	7	2	1	42	4	193	16	NA
"2126"	102	"Male"	"NL"	8	2	1	55	4	193	16	NA
"2133"	102	"Male"	"NL"	9	3	1	42	3	200	16	NA
"2130"	102	"Male"	"NL"	10	3	1	54	3	200	16	NA
"2131"	102	"Male"	"NL"	11	3	0	33	3	200	16	NA
"2132"	102	"Male"	"NL"	12	3	1	71	3	200	16	NA
"2136"	102	"Male"	"NL"	13	4	NA	NA	NA	NA	NA	NA
"2137"	102	"Male"	"NL"	14	4	NA	NA	NA	NA	NA	NA
"2134"	102	"Male"	"NL"	15	4	NA	NA	NA	NA	NA	NA
"2135"	102	"Male"	"NL"	16	4	NA	NA	NA	NA	NA	NA
"2138"	102	"Male"	"NL"	17	5	NA	NA	NA	NA	NA	NA
"2139"	102	"Male"	"NL"	18	5	NA	NA	NA	NA	NA	NA
"2140"	102	"Male"	"NL"	19	5	NA	NA	NA	NA	NA	NA
"2141"	102	"Male"	"NL"	20	5	NA	NA	NA	NA	NA	NA
"2142"	102	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"2146"	103	"Male"	"NL"	1	1	0	59	0	293	9	NA
"2143"	103	"Male"	"NL"	2	1	0	106	0	293	9	NA
"2145"	103	"Male"	"NL"	3	1	0	26	0	293	9	NA
"2144"	103	"Male"	"NL"	4	1	0	102	0	293	9	NA
"2147"	103	"Male"	"NL"	5	2	1	53	2	209	9	NA
"2150"	103	"Male"	"NL"	6	2	0	24	2	209	9	NA
"2149"	103	"Male"	"NL"	7	2	1	106	2	209	9	NA
"2148"	103	"Male"	"NL"	8	2	0	26	2	209	9	NA
"2151"	103	"Male"	"NL"	9	3	0	25	2	148	9	NA
"2152"	103	"Male"	"NL"	10	3	1	78	2	148	9	NA
"2153"	103	"Male"	"NL"	11	3	0	22	2	148	9	NA
