"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
118	"M"	"NL"	11	3	0	8	1	62	11	668
119	"F"	"NL"	8	2	0	52	3	257	16	907
119	"F"	"NL"	7	2	1	73	3	257	16	907
119	"F"	"NL"	9	2	1	47	3	257	16	907
119	"F"	"NL"	11	3	0	40	2	138	16	907
119	"F"	"NL"	21	5	1	0	2	274	16	907
119	"F"	"NL"	15	4	1	8	4	37	16	907
119	"F"	"NL"	12	3	0	28	2	138	16	907
119	"F"	"NL"	NA	6	NA	NA	1	0	16	907
119	"F"	"NL"	10	3	1	68	2	138	16	907
119	"F"	"NL"	19	5	0	0	2	274	16	907
119	"F"	"NL"	20	5	0	0	2	274	16	907
119	"F"	"NL"	6	2	1	45	3	257	16	907
119	"F"	"NL"	13	3	1	86	2	138	16	907
119	"F"	"NL"	14	4	1	1	4	37	16	907
119	"F"	"NL"	4	1	1	59	4	201	16	907
119	"F"	"NL"	16	4	1	4	4	37	16	907
119	"F"	"NL"	17	4	1	0	4	37	16	907
119	"F"	"NL"	18	5	1	0	2	274	16	907
119	"F"	"NL"	2	1	1	95	4	201	16	907
119	"F"	"NL"	5	1	1	110	4	201	16	907
119	"F"	"NL"	1	1	1	142	4	201	16	907
119	"F"	"NL"	3	1	1	49	4	201	16	907
120	"F"	"NL"	10	3	1	37	1	109	11	578
120	"F"	"NL"	1	1	1	67	4	90	11	578
120	"F"	"NL"	NA	6	NA	NA	1	0	11	578
120	"F"	"NL"	11	3	0	20	1	109	11	578
120	"F"	"NL"	4	1	1	49	4	90	11	578
120	"F"	"NL"	2	1	1	88	4	90	11	578
120	"F"	"NL"	9	2	0	53	2	191	11	578
120	"F"	"NL"	14	4	1	0	3	17	11	578
120	"F"	"NL"	3	1	1	47	4	90	11	578
120	"F"	"NL"	12	3	0	17	1	109	11	578
120	"F"	"NL"	13	3	1	0	1	109	11	578
120	"F"	"NL"	19	5	0	0	0	171	11	578
120	"F"	"NL"	20	5	0	0	0	171	11	578
120	"F"	"NL"	17	4	0	0	3	17	11	578
120	"F"	"NL"	18	5	0	0	0	171	11	578
120	"F"	"NL"	5	1	0	60	4	90	11	578
120	"F"	"NL"	21	5	1	0	0	171	11	578
120	"F"	"NL"	8	2	0	43	2	191	11	578
120	"F"	"NL"	15	4	1	0	3	17	11	578
120	"F"	"NL"	16	4	0	0	3	17	11	578
120	"F"	"NL"	6	2	1	42	2	191	11	578
120	"F"	"NL"	7	2	1	55	2	191	11	578
121	"F"	"FR"	6	2	1	9	4	127	18	698
121	"F"	"FR"	7	2	1	9	4	127	18	698
121	"F"	"FR"	5	1	1	63	4	253	18	698
121	"F"	"FR"	19	5	1	178	2	124	18	698
121	"F"	"FR"	20	5	0	30	2	124	18	698
121	"F"	"FR"	9	2	1	40	4	127	18	698
121	"F"	"FR"	10	3	1	14	4	34	18	698
121	"F"	"FR"	11	3	1	5	4	34	18	698
121	"F"	"FR"	8	2	1	13	4	127	18	698
121	"F"	"FR"	13	3	1	21	4	34	18	698
121	"F"	"FR"	14	4	1	37	4	160	18	698
121	"F"	"FR"	15	4	1	81	4	160	18	698
121	"F"	"FR"	16	4	1	14	4	160	18	698
121	"F"	"FR"	17	4	1	39	4	160	18	698
121	"F"	"FR"	18	5	0	23	2	124	18	698
121	"F"	"FR"	4	1	1	12	4	253	18	698
121	"F"	"FR"	21	5	0	0	2	124	18	698
121	"F"	"FR"	12	3	1	12	4	34	18	698
121	"F"	"FR"	2	1	1	12	4	253	18	698
121	"F"	"FR"	NA	6	NA	NA	0	0	18	698
121	"F"	"FR"	1	1	1	80	4	253	18	698
121	"F"	"FR"	3	1	1	6	4	253	18	698
122	"F"	"FR"	21	5	0	0	0	152	7	492
122	"F"	"FR"	6	2	1	15	2	170	7	492
122	"F"	"FR"	5	1	0	112	2	113	7	492
122	"F"	"FR"	12	3	0	18	0	39	7	492
122	"F"	"FR"	NA	6	NA	NA	0	0	7	492
122	"F"	"FR"	20	5	0	0	0	152	7	492
122	"F"	"FR"	16	4	0	0	3	18	7	492
122	"F"	"FR"	17	4	0	0	3	18	7	492
122	"F"	"FR"	18	5	0	0	0	152	7	492
122	"F"	"FR"	19	5	0	0	0	152	7	492
122	"F"	"FR"	4	1	0	49	2	113	7	492
122	"F"	"FR"	9	2	0	83	2	170	7	492
122	"F"	"FR"	10	3	0	16	0	39	7	492
122	"F"	"FR"	7	2	1	25	2	170	7	492
122	"F"	"FR"	8	2	0	28	2	170	7	492
122	"F"	"FR"	15	4	1	0	3	18	7	492
122	"F"	"FR"	1	1	0	78	2	113	7	492
122	"F"	"FR"	13	3	1	14	0	39	7	492
122	"F"	"FR"	14	4	1	0	3	18	7	492
122	"F"	"FR"	2	1	1	30	2	113	7	492
122	"F"	"FR"	3	1	1	16	2	113	7	492
122	"F"	"FR"	11	3	0	8	0	39	7	492
123	"U"	"NL"	2	1	1	10	2	96	6	638
123	"U"	"NL"	3	1	1	22	2	96	6	638
123	"U"	"NL"	4	1	0	59	2	96	6	638
123	"U"	"NL"	1	1	0	107	2	96	6	638
123	"U"	"NL"	14	4	0	41	1	136	6	638
123	"U"	"NL"	15	4	1	83	1	136	6	638
123	"U"	"NL"	16	4	0	22	1	136	6	638
123	"U"	"NL"	17	4	1	8	1	136	6	638
123	"U"	"NL"	5	1	0	87	2	96	6	638
123	"U"	"NL"	6	2	0	21	0	142	6	638
123	"U"	"NL"	7	2	0	20	0	142	6	638
123	"U"	"NL"	8	2	0	37	0	142	6	638
123	"U"	"NL"	9	2	0	64	0	142	6	638
123	"U"	"NL"	10	3	1	14	1	78	6	638
123	"U"	"NL"	11	3	0	13	1	78	6	638
123	"U"	"NL"	12	3	0	12	1	78	6	638
123	"U"	"NL"	13	3	0	18	1	78	6	638
123	"U"	"NL"	18	5	0	0	2	186	6	638
123	"U"	"NL"	19	5	1	0	2	186	6	638
123	"U"	"NL"	20	5	0	0	2	186	6	638
123	"U"	"NL"	21	5	0	0	2	186	6	638
123	"U"	"NL"	NA	6	NA	NA	0	0	6	638
124	"F"	"NL"	20	5	0	0	1	211	8	643
124	"F"	"NL"	18	5	0	0	1	211	8	643
124	"F"	"NL"	19	5	0	0	1	211	8	643
124	"F"	"NL"	6	2	0	21	0	190	8	643
124	"F"	"NL"	21	5	0	0	1	211	8	643
124	"F"	"NL"	NA	6	NA	NA	0	0	8	643
124	"F"	"NL"	5	1	0	102	3	131	8	643
124	"F"	"NL"	11	3	0	57	1	98	8	643
124	"F"	"NL"	3	1	1	20	3	131	8	643
124	"F"	"NL"	4	1	1	97	3	131	8	643
124	"F"	"NL"	15	4	1	0	3	13	8	643
124	"F"	"NL"	16	4	0	0	3	13	8	643
124	"F"	"NL"	17	4	1	0	3	13	8	643
124	"F"	"NL"	7	2	0	24	0	190	8	643
124	"F"	"NL"	8	2	0	57	0	190	8	643
124	"F"	"NL"	9	2	0	49	0	190	8	643
124	"F"	"NL"	10	3	1	82	1	98	8	643
124	"F"	"NL"	12	3	0	13	1	98	8	643
124	"F"	"NL"	13	3	1	0	1	98	8	643
124	"F"	"NL"	14	4	1	0	3	13	8	643
124	"F"	"NL"	1	1	0	90	3	131	8	643
124	"F"	"NL"	2	1	1	31	3	131	8	643
125	"U"	"FR"	10	3	0	158	0	173	1	1128
125	"U"	"FR"	11	3	0	94	0	173	1	1128
125	"U"	"FR"	13	3	0	0	0	173	1	1128
125	"U"	"FR"	21	5	0	0	1	295	1	1128
125	"U"	"FR"	NA	6	NA	NA	0	0	1	1128
125	"U"	"FR"	12	3	0	28	0	173	1	1128
125	"U"	"FR"	8	2	0	48	0	372	1	1128
125	"U"	"FR"	9	2	0	102	0	372	1	1128
125	"U"	"FR"	1	1	0	193	0	260	1	1128
125	"U"	"FR"	2	1	0	144	0	260	1	1128
125	"U"	"FR"	3	1	0	29	0	260	1	1128
125	"U"	"FR"	4	1	0	27	0	260	1	1128
125	"U"	"FR"	5	1	0	180	0	260	1	1128
125	"U"	"FR"	6	2	0	50	0	372	1	1128
125	"U"	"FR"	7	2	0	75	0	372	1	1128
125	"U"	"FR"	19	5	0	0	1	295	1	1128
125	"U"	"FR"	20	5	0	0	1	295	1	1128
125	"U"	"FR"	14	4	0	0	0	28	1	1128
125	"U"	"FR"	15	4	0	0	0	28	1	1128
125	"U"	"FR"	16	4	0	0	0	28	1	1128
125	"U"	"FR"	17	4	1	0	0	28	1	1128
125	"U"	"FR"	18	5	0	0	1	295	1	1128
126	"M"	"FR"	17	4	1	32	4	147	11	668
126	"M"	"FR"	19	5	0	0	1	147	11	668
126	"M"	"FR"	16	4	1	16	4	147	11	668
126	"M"	"FR"	15	4	1	91	4	147	11	668
126	"M"	"FR"	18	5	0	36	1	147	11	668
126	"M"	"FR"	NA	6	NA	NA	0	0	11	668
126	"M"	"FR"	20	5	0	0	1	147	11	668
126	"M"	"FR"	2	1	1	51	3	91	11	668
126	"M"	"FR"	21	5	0	0	1	147	11	668
126	"M"	"FR"	11	3	0	7	1	66	11	668
126	"M"	"FR"	1	1	1	48	3	91	11	668
126	"M"	"FR"	7	2	1	38	2	217	11	668
126	"M"	"FR"	14	4	1	45	4	147	11	668
126	"M"	"FR"	3	1	1	26	3	91	11	668
126	"M"	"FR"	12	3	0	11	1	66	11	668
126	"M"	"FR"	13	3	1	22	1	66	11	668
126	"M"	"FR"	6	2	0	17	2	217	11	668
126	"M"	"FR"	8	2	0	14	2	217	11	668
126	"M"	"FR"	4	1	0	25	3	91	11	668
126	"M"	"FR"	5	1	1	120	3	91	11	668
126	"M"	"FR"	9	2	0	50	2	217	11	668
126	"M"	"FR"	10	3	1	19	1	66	11	668
127	"M"	"FR"	8	2	0	15	3	318	18	785
127	"M"	"FR"	16	4	1	0	4	119	18	785
127	"M"	"FR"	7	2	1	22	3	318	18	785
127	"M"	"FR"	14	4	1	37	4	119	18	785
127	"M"	"FR"	9	2	1	38	3	318	18	785
127	"M"	"FR"	NA	6	NA	NA	1	0	18	785
127	"M"	"FR"	17	4	1	0	4	119	18	785
127	"M"	"FR"	18	5	1	0	3	184	18	785
127	"M"	"FR"	15	4	1	62	4	119	18	785
127	"M"	"FR"	4	1	1	65	4	76	18	785
127	"M"	"FR"	5	1	1	104	4	76	18	785
127	"M"	"FR"	6	2	1	19	3	318	18	785
127	"M"	"FR"	2	1	1	199	4	76	18	785
127	"M"	"FR"	19	5	1	0	3	184	18	785
127	"M"	"FR"	20	5	0	0	3	184	18	785
127	"M"	"FR"	1	1	1	97	4	76	18	785
127	"M"	"FR"	13	3	1	13	3	88	18	785
127	"M"	"FR"	3	1	1	57	4	76	18	785
127	"M"	"FR"	11	3	1	12	3	88	18	785
127	"M"	"FR"	12	3	0	20	3	88	18	785
127	"M"	"FR"	21	5	1	0	3	184	18	785
127	"M"	"FR"	10	3	1	25	3	88	18	785
128	"M"	"NL"	11	3	0	18	1	120	9	715
128	"M"	"NL"	12	3	0	10	1	120	9	715
128	"M"	"NL"	13	3	1	0	1	120	9	715
128	"M"	"NL"	14	4	1	0	4	10	9	715
128	"M"	"NL"	15	4	1	0	4	10	9	715
128	"M"	"NL"	16	4	1	0	4	10	9	715
128	"M"	"NL"	8	2	0	35	1	138	9	715
128	"M"	"NL"	9	2	0	106	1	138	9	715
128	"M"	"NL"	18	5	0	0	1	305	9	715
128	"M"	"NL"	10	3	1	36	1	120	9	715
128	"M"	"NL"	20	5	0	0	1	305	9	715
128	"M"	"NL"	17	4	1	0	4	10	9	715
128	"M"	"NL"	NA	6	NA	NA	0	0	9	715
128	"M"	"NL"	4	1	0	105	2	142	9	715
128	"M"	"NL"	5	1	0	62	2	142	9	715
128	"M"	"NL"	21	5	0	0	1	305	9	715
128	"M"	"NL"	7	2	0	50	1	138	9	715
128	"M"	"NL"	2	1	1	41	2	142	9	715
128	"M"	"NL"	19	5	0	0	1	305	9	715
128	"M"	"NL"	6	2	1	44	1	138	9	715
128	"M"	"NL"	1	1	0	150	2	142	9	715
128	"M"	"NL"	3	1	1	58	2	142	9	715
129	"F"	"FR"	3	1	1	80	2	137	8	916
129	"F"	"FR"	13	3	0	0	1	156	8	916
129	"F"	"FR"	4	1	0	62	2	137	8	916
129	"F"	"FR"	5	1	0	104	2	137	8	916
129	"F"	"FR"	2	1	1	102	2	137	8	916
129	"F"	"FR"	17	4	1	0	1	50	8	916
129	"F"	"FR"	14	4	1	0	1	50	8	916
129	"F"	"FR"	15	4	0	0	1	50	8	916
129	"F"	"FR"	6	2	1	43	2	265	8	916
129	"F"	"FR"	NA	6	NA	NA	1	0	8	916
129	"F"	"FR"	18	5	0	0	1	308	8	916
129	"F"	"FR"	7	2	1	61	2	265	8	916
129	"F"	"FR"	16	4	0	0	1	50	8	916
129	"F"	"FR"	1	1	0	185	2	137	8	916
129	"F"	"FR"	8	2	0	59	2	265	8	916
129	"F"	"FR"	9	2	0	83	2	265	8	916
129	"F"	"FR"	19	5	0	0	1	308	8	916
129	"F"	"FR"	20	5	0	0	1	308	8	916
129	"F"	"FR"	12	3	0	50	1	156	8	916
129	"F"	"FR"	21	5	1	0	1	308	8	916
129	"F"	"FR"	10	3	1	54	1	156	8	916
129	"F"	"FR"	11	3	0	33	1	156	8	916
130	"F"	"FR"	8	2	0	62	1	199	4	736
130	"F"	"FR"	20	5	0	0	1	177	4	736
130	"F"	"FR"	9	2	0	60	1	199	4	736
130	"F"	"FR"	7	2	0	41	1	199	4	736
130	"F"	"FR"	11	3	0	21	0	137	4	736
130	"F"	"FR"	21	5	0	0	1	177	4	736
130	"F"	"FR"	NA	6	NA	NA	0	0	4	736
130	"F"	"FR"	10	3	0	22	0	137	4	736
130	"F"	"FR"	19	5	0	0	1	177	4	736
130	"F"	"FR"	12	3	0	10	0	137	4	736
130	"F"	"FR"	16	4	0	44	2	115	4	736
130	"F"	"FR"	13	3	1	26	0	137	4	736
130	"F"	"FR"	14	4	0	35	2	115	4	736
130	"F"	"FR"	6	2	1	21	1	199	4	736
130	"F"	"FR"	5	1	0	23	0	108	4	736
130	"F"	"FR"	17	4	1	51	2	115	4	736
130	"F"	"FR"	18	5	0	25	1	177	4	736
130	"F"	"FR"	4	1	0	57	0	108	4	736
130	"F"	"FR"	15	4	1	70	2	115	4	736
130	"F"	"FR"	1	1	0	54	0	108	4	736
130	"F"	"FR"	2	1	0	63	0	108	4	736
130	"F"	"FR"	3	1	0	51	0	108	4	736
131	"M"	"NL"	11	3	0	17	1	58	13	464
131	"M"	"NL"	10	3	1	25	1	58	13	464
131	"M"	"NL"	NA	6	NA	NA	0	0	13	464
131	"M"	"NL"	1	1	1	79	4	137	13	464
131	"M"	"NL"	9	2	0	87	3	134	13	464
131	"M"	"NL"	13	3	1	25	1	58	13	464
131	"M"	"NL"	14	4	1	0	4	21	13	464
131	"M"	"NL"	3	1	1	22	4	137	13	464
131	"M"	"NL"	2	1	1	32	4	137	13	464
131	"M"	"NL"	18	5	0	0	1	114	13	464
131	"M"	"NL"	19	5	0	0	1	114	13	464
131	"M"	"NL"	20	5	0	0	1	114	13	464
131	"M"	"NL"	12	3	0	21	1	58	13	464
131	"M"	"NL"	8	2	0	32	3	134	13	464
131	"M"	"NL"	4	1	1	18	4	137	13	464
131	"M"	"NL"	5	1	1	70	4	137	13	464
131	"M"	"NL"	21	5	0	0	1	114	13	464
131	"M"	"NL"	16	4	1	0	4	21	13	464
131	"M"	"NL"	17	4	1	0	4	21	13	464
131	"M"	"NL"	15	4	1	0	4	21	13	464
131	"M"	"NL"	7	2	1	17	3	134	13	464
131	"M"	"NL"	6	2	1	19	3	134	13	464
132	"M"	"NL"	6	2	1	8	3	105	13	642
132	"M"	"NL"	5	1	1	60	4	230	13	642
132	"M"	"NL"	18	5	0	12	1	150	13	642
132	"M"	"NL"	4	1	1	14	4	230	13	642
132	"M"	"NL"	17	4	1	25	4	130	13	642
132	"M"	"NL"	9	2	0	53	3	105	13	642
132	"M"	"NL"	7	2	1	14	3	105	13	642
132	"M"	"NL"	20	5	0	12	1	150	13	642
132	"M"	"NL"	8	2	0	13	3	105	13	642
132	"M"	"NL"	13	3	1	58	1	27	13	642
132	"M"	"NL"	19	5	0	105	1	150	13	642
132	"M"	"NL"	15	4	1	87	4	130	13	642
132	"M"	"NL"	16	4	1	7	4	130	13	642
132	"M"	"NL"	3	1	1	8	4	230	13	642
132	"M"	"NL"	NA	6	NA	NA	0	0	13	642
132	"M"	"NL"	10	3	1	14	1	27	13	642
132	"M"	"NL"	11	3	0	4	1	27	13	642
132	"M"	"NL"	12	3	0	11	1	27	13	642
132	"M"	"NL"	2	1	1	7	4	230	13	642
132	"M"	"NL"	14	4	1	20	4	130	13	642
132	"M"	"NL"	1	1	1	110	4	230	13	642
132	"M"	"NL"	21	5	0	0	1	150	13	642
133	"M"	"NL"	NA	6	NA	NA	1	25	8	551
133	"M"	"NL"	21	5	1	25	0	89	8	551
133	"M"	"NL"	6	2	0	14	1	123	8	551
133	"M"	"NL"	7	2	1	17	1	123	8	551
133	"M"	"NL"	4	1	0	19	1	124	8	551
133	"M"	"NL"	5	1	0	48	1	124	8	551
133	"M"	"NL"	18	5	0	25	0	89	8	551
133	"M"	"NL"	19	5	0	29	0	89	8	551
133	"M"	"NL"	20	5	0	32	0	89	8	551
133	"M"	"NL"	8	2	0	22	1	123	8	551
133	"M"	"NL"	9	2	0	39	1	123	8	551
133	"M"	"NL"	13	3	1	25	1	63	8	551
133	"M"	"NL"	14	4	1	57	4	127	8	551
133	"M"	"NL"	15	4	1	28	4	127	8	551
133	"M"	"NL"	16	4	1	27	4	127	8	551
133	"M"	"NL"	17	4	0	28	4	127	8	551
133	"M"	"NL"	2	1	1	25	1	124	8	551
133	"M"	"NL"	3	1	0	12	1	124	8	551
133	"M"	"NL"	12	3	0	10	1	63	8	551
133	"M"	"NL"	10	3	1	31	1	63	8	551
133	"M"	"NL"	11	3	0	10	1	63	8	551
133	"M"	"NL"	1	1	0	28	1	124	8	551
134	"M"	"NL"	2	1	1	61	4	89	14	618
134	"M"	"NL"	3	1	1	21	4	89	14	618
134	"M"	"NL"	4	1	1	26	4	89	14	618
134	"M"	"NL"	14	4	1	6	4	28	14	618
134	"M"	"NL"	15	4	1	0	4	28	14	618
134	"M"	"NL"	16	4	1	0	4	28	14	618
134	"M"	"NL"	1	1	1	124	4	89	14	618
134	"M"	"NL"	18	5	0	0	2	172	14	618
134	"M"	"NL"	6	2	1	25	3	272	14	618
134	"M"	"NL"	7	2	0	22	3	272	14	618
134	"M"	"NL"	5	1	1	194	4	89	14	618
134	"M"	"NL"	9	2	0	57	3	272	14	618
134	"M"	"NL"	10	3	1	22	1	57	14	618
134	"M"	"NL"	11	3	0	11	1	57	14	618
134	"M"	"NL"	17	4	1	0	4	28	14	618
134	"M"	"NL"	13	3	1	10	1	57	14	618
134	"M"	"NL"	20	5	0	0	2	172	14	618
134	"M"	"NL"	21	5	0	0	2	172	14	618
134	"M"	"NL"	19	5	1	0	2	172	14	618
134	"M"	"NL"	8	2	1	17	3	272	14	618
134	"M"	"NL"	NA	6	NA	NA	0	0	14	618
134	"M"	"NL"	12	3	0	22	1	57	14	618
135	"M"	"FR"	20	5	0	0	2	158	13	570
135	"M"	"FR"	21	5	1	0	2	158	13	570
135	"M"	"FR"	18	5	0	0	2	158	13	570
135	"M"	"FR"	3	1	0	27	2	83	13	570
135	"M"	"FR"	NA	6	NA	NA	1	0	13	570
135	"M"	"FR"	19	5	1	0	2	158	13	570
135	"M"	"FR"	6	2	0	49	1	206	13	570
135	"M"	"FR"	7	2	1	37	1	206	13	570
135	"M"	"FR"	4	1	1	32	2	83	13	570
135	"M"	"FR"	5	1	0	64	2	83	13	570
135	"M"	"FR"	16	4	1	0	4	19	13	570
135	"M"	"FR"	17	4	1	0	4	19	13	570
135	"M"	"FR"	12	3	1	19	3	104	13	570
135	"M"	"FR"	8	2	0	27	1	206	13	570
135	"M"	"FR"	9	2	1	45	1	206	13	570
135	"M"	"FR"	11	3	0	28	3	104	13	570
135	"M"	"FR"	2	1	1	115	2	83	13	570
135	"M"	"FR"	13	3	1	0	3	104	13	570
135	"M"	"FR"	14	4	1	0	4	19	13	570
135	"M"	"FR"	15	4	1	0	4	19	13	570
135	"M"	"FR"	10	3	1	38	3	104	13	570
135	"M"	"FR"	1	1	0	89	2	83	13	570
136	"F"	"FR"	11	3	0	5	0	31	5	463
136	"F"	"FR"	10	3	0	6	0	31	5	463
136	"F"	"FR"	21	5	0	0	1	61	5	463
136	"F"	"FR"	NA	6	NA	NA	0	0	5	463
136	"F"	"FR"	12	3	0	8	0	31	5	463
136	"F"	"FR"	13	3	1	8	0	31	5	463
136	"F"	"FR"	1	1	0	30	1	159	5	463
136	"F"	"FR"	14	4	1	18	3	89	5	463
136	"F"	"FR"	2	1	1	35	1	159	5	463
136	"F"	"FR"	3	1	0	9	1	159	5	463
136	"F"	"FR"	9	2	0	33	0	123	5	463
136	"F"	"FR"	5	1	0	60	1	159	5	463
136	"F"	"FR"	6	2	0	6	0	123	5	463
136	"F"	"FR"	7	2	0	9	0	123	5	463
136	"F"	"FR"	8	2	0	20	0	123	5	463
136	"F"	"FR"	20	5	0	9	1	61	5	463
136	"F"	"FR"	16	4	0	11	3	89	5	463
136	"F"	"FR"	17	4	1	8	3	89	5	463
136	"F"	"FR"	15	4	1	54	3	89	5	463
136	"F"	"FR"	4	1	0	12	1	159	5	463
136	"F"	"FR"	18	5	0	10	1	61	5	463
136	"F"	"FR"	19	5	0	112	1	61	5	463
137	"M"	"NL"	18	5	0	13	1	126	8	699
137	"M"	"NL"	17	4	1	48	3	144	8	699
137	"M"	"NL"	NA	6	NA	NA	0	0	8	699
137	"M"	"NL"	19	5	0	67	1	126	8	699
137	"M"	"NL"	20	5	0	12	1	126	8	699
137	"M"	"NL"	21	5	0	0	1	126	8	699
137	"M"	"NL"	16	4	1	15	3	144	8	699
137	"M"	"NL"	3	1	0	8	2	135	8	699
137	"M"	"NL"	12	3	0	9	1	37	8	699
137	"M"	"NL"	1	1	1	87	2	135	8	699
137	"M"	"NL"	2	1	0	12	2	135	8	699
137	"M"	"NL"	15	4	1	80	3	144	8	699
137	"M"	"NL"	8	2	0	27	1	257	8	699
137	"M"	"NL"	13	3	1	13	1	37	8	699
137	"M"	"NL"	14	4	0	43	3	144	8	699
137	"M"	"NL"	7	2	1	13	1	257	8	699
137	"M"	"NL"	6	2	0	9	1	257	8	699
137	"M"	"NL"	4	1	1	13	2	135	8	699
137	"M"	"NL"	5	1	0	170	2	135	8	699
137	"M"	"NL"	11	3	0	5	1	37	8	699
137	"M"	"NL"	9	2	0	42	1	257	8	699
137	"M"	"NL"	10	3	1	13	1	37	8	699
138	"F"	"NL"	9	2	1	68	1	173	7	526
138	"F"	"NL"	8	2	0	29	1	173	7	526
138	"F"	"NL"	15	4	0	0	0	14	7	526
138	"F"	"NL"	16	4	0	0	0	14	7	526
138	"F"	"NL"	17	4	1	0	0	14	7	526
138	"F"	"NL"	18	5	1	0	3	140	7	526
138	"F"	"NL"	19	5	1	0	3	140	7	526
138	"F"	"NL"	20	5	0	0	3	140	7	526
138	"F"	"NL"	5	1	0	93	2	139	7	526
138	"F"	"NL"	6	2	0	22	1	173	7	526
138	"F"	"NL"	7	2	1	16	1	173	7	526
138	"F"	"NL"	3	1	0	30	2	139	7	526
138	"F"	"NL"	4	1	0	39	2	139	7	526
138	"F"	"NL"	1	1	1	85	2	139	7	526
138	"F"	"NL"	2	1	1	51	2	139	7	526
138	"F"	"NL"	14	4	0	0	0	14	7	526
138	"F"	"NL"	10	3	0	10	1	60	7	526
138	"F"	"NL"	12	3	0	14	1	60	7	526
138	"F"	"NL"	13	3	0	61	1	60	7	526
138	"F"	"NL"	NA	6	NA	NA	0	0	7	526
138	"F"	"NL"	11	3	0	8	1	60	7	526
138	"F"	"NL"	21	5	0	0	3	140	7	526
139	"M"	"NL"	13	3	1	30	3	64	16	505
139	"M"	"NL"	14	4	1	21	4	44	16	505
139	"M"	"NL"	15	4	1	0	4	44	16	505
139	"M"	"NL"	12	3	0	23	3	64	16	505
139	"M"	"NL"	10	3	1	31	3	64	16	505
139	"M"	"NL"	11	3	1	12	3	64	16	505
139	"M"	"NL"	9	2	1	43	2	117	16	505
139	"M"	"NL"	16	4	1	0	4	44	16	505
139	"M"	"NL"	20	5	0	0	2	176	16	505
139	"M"	"NL"	17	4	1	0	4	44	16	505
139	"M"	"NL"	18	5	0	0	2	176	16	505
139	"M"	"NL"	19	5	1	0	2	176	16	505
139	"M"	"NL"	5	1	0	49	4	104	16	505
139	"M"	"NL"	21	5	1	0	2	176	16	505
139	"M"	"NL"	NA	6	NA	NA	1	0	16	505
139	"M"	"NL"	8	2	0	19	2	117	16	505
139	"M"	"NL"	3	1	1	20	4	104	16	505
139	"M"	"NL"	6	2	1	32	2	117	16	505
139	"M"	"NL"	7	2	1	37	2	117	16	505
139	"M"	"NL"	2	1	1	49	4	104	16	505
139	"M"	"NL"	4	1	1	30	4	104	16	505
139	"M"	"NL"	1	1	1	109	4	104	16	505
140	"U"	"NL"	4	1	0	61	0	171	0	815
140	"U"	"NL"	5	1	0	77	0	171	0	815
140	"U"	"NL"	6	2	0	47	0	230	0	815
140	"U"	"NL"	3	1	0	50	0	171	0	815
140	"U"	"NL"	14	4	0	0	0	35	0	815
140	"U"	"NL"	15	4	0	0	0	35	0	815
140	"U"	"NL"	16	4	0	0	0	35	0	815
140	"U"	"NL"	17	4	0	0	0	35	0	815
140	"U"	"NL"	18	5	0	0	0	227	0	815
140	"U"	"NL"	7	2	0	60	0	230	0	815
140	"U"	"NL"	8	2	0	33	0	230	0	815
140	"U"	"NL"	9	2	0	86	0	230	0	815
140	"U"	"NL"	2	1	0	120	0	171	0	815
140	"U"	"NL"	NA	6	NA	NA	0	0	0	815
140	"U"	"NL"	19	5	0	0	0	227	0	815
140	"U"	"NL"	20	5	0	0	0	227	0	815
140	"U"	"NL"	21	5	0	0	0	227	0	815
140	"U"	"NL"	13	3	0	0	0	152	0	815
140	"U"	"NL"	10	3	0	85	0	152	0	815
140	"U"	"NL"	11	3	0	55	0	152	0	815
140	"U"	"NL"	1	1	0	106	0	171	0	815
140	"U"	"NL"	12	3	0	35	0	152	0	815
141	"M"	"NL"	9	2	0	31	0	111	5	667
141	"M"	"NL"	21	5	0	0	1	106	5	667
141	"M"	"NL"	8	2	0	31	0	111	5	667
141	"M"	"NL"	12	3	0	22	0	128	5	667
141	"M"	"NL"	NA	6	NA	NA	0	0	5	667
141	"M"	"NL"	10	3	0	49	0	128	5	667
141	"M"	"NL"	11	3	0	26	0	128	5	667
141	"M"	"NL"	20	5	0	28	1	106	5	667
141	"M"	"NL"	7	2	0	21	0	111	5	667
141	"M"	"NL"	13	3	1	42	0	128	5	667
141	"M"	"NL"	14	4	1	56	3	153	5	667
141	"M"	"NL"	15	4	1	47	3	153	5	667
141	"M"	"NL"	16	4	0	32	3	153	5	667
141	"M"	"NL"	17	4	1	24	3	153	5	667
141	"M"	"NL"	18	5	0	27	1	106	5	667
141	"M"	"NL"	19	5	0	47	1	106	5	667
141	"M"	"NL"	5	1	0	32	1	169	5	667
141	"M"	"NL"	6	2	0	60	0	111	5	667
141	"M"	"NL"	1	1	1	37	1	169	5	667
141	"M"	"NL"	2	1	0	24	1	169	5	667
141	"M"	"NL"	3	1	0	10	1	169	5	667
141	"M"	"NL"	4	1	0	21	1	169	5	667
142	"M"	"NL"	11	3	0	16	1	83	7	537
142	"M"	"NL"	1	1	1	90	3	89	7	537
142	"M"	"NL"	2	1	1	32	3	89	7	537
142	"M"	"NL"	10	3	1	40	1	83	7	537
142	"M"	"NL"	14	4	0	11	1	59	7	537
