"Person"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"2939"	224	"F"	"FR"	8	2	1	51	3	447	9	899
"2940"	224	"F"	"FR"	9	3	0	56	2	217	9	899
"2941"	225	"M"	"FR"	1	1	1	144	3	468	18	871
"2942"	225	"M"	"FR"	10	3	1	58	4	165	18	871
"2943"	225	"M"	"FR"	11	3	1	30	4	165	18	871
"2944"	225	"M"	"FR"	12	3	1	24	4	165	18	871
"2945"	225	"M"	"FR"	13	4	1	0	4	0	18	871
"2946"	225	"M"	"FR"	14	4	1	0	4	0	18	871
"2947"	225	"M"	"FR"	15	4	1	0	4	0	18	871
"2948"	225	"M"	"FR"	16	4	1	0	4	0	18	871
"2949"	225	"M"	"FR"	17	5	1	0	3	0	18	871
"2950"	225	"M"	"FR"	18	5	1	0	3	0	18	871
"2951"	225	"M"	"FR"	19	5	0	0	3	0	18	871
"2952"	225	"M"	"FR"	2	1	1	76	3	468	18	871
"2953"	225	"M"	"FR"	20	5	1	0	3	0	18	871
"2954"	225	"M"	"FR"	21	6	1	0	1	0	18	871
"2955"	225	"M"	"FR"	3	1	1	66	3	468	18	871
"2956"	225	"M"	"FR"	4	1	0	182	3	468	18	871
"2957"	225	"M"	"FR"	5	2	1	89	3	238	18	871
"2958"	225	"M"	"FR"	6	2	0	48	3	238	18	871
"2959"	225	"M"	"FR"	7	2	1	47	3	238	18	871
"2960"	225	"M"	"FR"	8	2	1	54	3	238	18	871
"2961"	225	"M"	"FR"	9	3	1	53	4	165	18	871
"2962"	226	"M"	"NL"	1	1	0	265	0	412	11	910
"2963"	226	"M"	"NL"	10	3	1	24	4	148	11	910
"2964"	226	"M"	"NL"	11	3	1	12	4	148	11	910
"2965"	226	"M"	"NL"	12	3	1	29	4	148	11	910
"2966"	226	"M"	"NL"	13	4	0	0	1	0	11	910
"2967"	226	"M"	"NL"	14	4	0	0	1	0	11	910
"2968"	226	"M"	"NL"	15	4	0	0	1	0	11	910
"2969"	226	"M"	"NL"	16	4	1	0	1	0	11	910
"2970"	226	"M"	"NL"	17	5	0	0	1	0	11	910
"2971"	226	"M"	"NL"	18	5	0	0	1	0	11	910
"2972"	226	"M"	"NL"	19	5	0	0	1	0	11	910
"2973"	226	"M"	"NL"	2	1	0	54	0	412	11	910
"2974"	226	"M"	"NL"	20	5	1	0	1	0	11	910
"2975"	226	"M"	"NL"	21	6	1	0	1	0	11	910
"2976"	226	"M"	"NL"	3	1	0	42	0	412	11	910
"2977"	226	"M"	"NL"	4	1	0	51	0	412	11	910
"2978"	226	"M"	"NL"	5	2	1	214	4	350	11	910
"2979"	226	"M"	"NL"	6	2	1	21	4	350	11	910
"2980"	226	"M"	"NL"	7	2	1	48	4	350	11	910
"2981"	226	"M"	"NL"	8	2	1	67	4	350	11	910
"2982"	226	"M"	"NL"	9	3	1	83	4	148	11	910
"2983"	227	"F"	"NL"	1	1	0	120	1	294	9	777
"2984"	227	"F"	"NL"	10	3	1	25	3	75	9	777
"2985"	227	"F"	"NL"	11	3	0	19	3	75	9	777
"2986"	227	"F"	"NL"	12	3	1	13	3	75	9	777
"2987"	227	"F"	"NL"	13	4	1	23	3	185	9	777
"2988"	227	"F"	"NL"	14	4	1	43	3	185	9	777
"2989"	227	"F"	"NL"	15	4	0	46	3	185	9	777
"2990"	227	"F"	"NL"	16	4	1	73	3	185	9	777
"2991"	227	"F"	"NL"	17	5	0	0	1	78	9	777
"2992"	227	"F"	"NL"	18	5	0	57	1	78	9	777
"2993"	227	"F"	"NL"	19	5	0	21	1	78	9	777
"2994"	227	"F"	"NL"	2	1	0	67	1	294	9	777
"2995"	227	"F"	"NL"	20	5	1	0	1	78	9	777
"2996"	227	"F"	"NL"	21	6	0	0	0	0	9	777
"2997"	227	"F"	"NL"	3	1	1	46	1	294	9	777
"2998"	227	"F"	"NL"	4	1	0	61	1	294	9	777
"2999"	227	"F"	"NL"	5	2	0	53	1	145	9	777
"3000"	227	"F"	"NL"	6	2	0	31	1	145	9	777
"3001"	227	"F"	"NL"	7	2	1	23	1	145	9	777
"3002"	227	"F"	"NL"	8	2	0	38	1	145	9	777
"3003"	227	"F"	"NL"	9	3	1	18	3	75	9	777
"3004"	228	"M"	"NL"	1	1	0	42	1	55	14	506
"3005"	228	"M"	"NL"	10	3	1	6	4	66	14	506
"3006"	228	"M"	"NL"	11	3	1	5	4	66	14	506
"3007"	228	"M"	"NL"	12	3	1	4	4	66	14	506
"3008"	228	"M"	"NL"	13	4	0	77	2	176	14	506
"3009"	228	"M"	"NL"	14	4	1	74	2	176	14	506
"3010"	228	"M"	"NL"	15	4	0	20	2	176	14	506
"3011"	228	"M"	"NL"	16	4	1	5	2	176	14	506
"3012"	228	"M"	"NL"	17	5	1	75	4	114	14	506
"3013"	228	"M"	"NL"	18	5	1	14	4	114	14	506
"3014"	228	"M"	"NL"	19	5	1	18	4	114	14	506
"3015"	228	"M"	"NL"	2	1	1	3	1	55	14	506
"3016"	228	"M"	"NL"	20	5	1	7	4	114	14	506
"3017"	228	"M"	"NL"	21	6	0	39	0	39	14	506
"3018"	228	"M"	"NL"	3	1	0	4	1	55	14	506
"3019"	228	"M"	"NL"	4	1	0	6	1	55	14	506
"3020"	228	"M"	"NL"	5	2	0	33	3	56	14	506
"3021"	228	"M"	"NL"	6	2	1	4	3	56	14	506
"3022"	228	"M"	"NL"	7	2	1	6	3	56	14	506
"3023"	228	"M"	"NL"	8	2	1	13	3	56	14	506
"3024"	228	"M"	"NL"	9	3	1	51	4	66	14	506
"3025"	229	"F"	"NL"	1	1	0	93	0	247	16	538
"3026"	229	"F"	"NL"	10	3	1	32	4	99	16	538
"3027"	229	"F"	"NL"	11	3	1	15	4	99	16	538
"3028"	229	"F"	"NL"	12	3	1	26	4	99	16	538
"3029"	229	"F"	"NL"	13	4	0	0	3	23	16	538
"3030"	229	"F"	"NL"	14	4	1	0	3	23	16	538
"3031"	229	"F"	"NL"	15	4	1	23	3	23	16	538
"3032"	229	"F"	"NL"	16	4	1	0	3	23	16	538
"3033"	229	"F"	"NL"	17	5	1	0	4	0	16	538
"3034"	229	"F"	"NL"	18	5	1	0	4	0	16	538
"3035"	229	"F"	"NL"	19	5	1	0	4	0	16	538
"3036"	229	"F"	"NL"	2	1	0	55	0	247	16	538
"3037"	229	"F"	"NL"	20	5	1	0	4	0	16	538
"3038"	229	"F"	"NL"	21	6	1	0	1	0	16	538
"3039"	229	"F"	"NL"	3	1	0	45	0	247	16	538
"3040"	229	"F"	"NL"	4	1	0	54	0	247	16	538
"3041"	229	"F"	"NL"	5	2	1	76	4	169	16	538
"3042"	229	"F"	"NL"	6	2	1	37	4	169	16	538
"3043"	229	"F"	"NL"	7	2	1	34	4	169	16	538
"3044"	229	"F"	"NL"	8	2	1	22	4	169	16	538
"3045"	229	"F"	"NL"	9	3	1	26	4	99	16	538
"3046"	23	"M"	"FR"	1	1	0	71	1	232	7	626
"3047"	23	"M"	"FR"	10	3	1	81	3	167	7	626
"3048"	23	"M"	"FR"	11	3	0	27	3	167	7	626
"3049"	23	"M"	"FR"	12	3	1	19	3	167	7	626
"3050"	23	"M"	"FR"	13	4	0	0	0	0	7	626
"3051"	23	"M"	"FR"	14	4	0	0	0	0	7	626
"3052"	23	"M"	"FR"	15	4	0	0	0	0	7	626
"3053"	23	"M"	"FR"	16	4	0	0	0	0	7	626
"3054"	23	"M"	"FR"	17	5	1	0	2	0	7	626
"3055"	23	"M"	"FR"	18	5	0	0	2	0	7	626
"3056"	23	"M"	"FR"	19	5	0	0	2	0	7	626
"3057"	23	"M"	"FR"	2	1	1	59	1	232	7	626
"3058"	23	"M"	"FR"	20	5	1	0	2	0	7	626
"3059"	23	"M"	"FR"	21	6	0	0	0	0	7	626
"3060"	23	"M"	"FR"	3	1	0	39	1	232	7	626
"3061"	23	"M"	"FR"	4	1	0	63	1	232	7	626
"3062"	23	"M"	"FR"	5	2	0	66	1	227	7	626
"3063"	23	"M"	"FR"	6	2	0	54	1	227	7	626
"3064"	23	"M"	"FR"	7	2	1	58	1	227	7	626
"3065"	23	"M"	"FR"	8	2	0	49	1	227	7	626
"3066"	23	"M"	"FR"	9	3	1	40	3	167	7	626
"3067"	230	"F"	"NL"	1	1	0	46	1	161	13	689
"3068"	230	"F"	"NL"	10	3	1	17	3	141	13	689
"3069"	230	"F"	"NL"	11	3	0	37	3	141	13	689
"3070"	230	"F"	"NL"	12	3	1	51	3	141	13	689
"3071"	230	"F"	"NL"	13	4	1	58	4	223	13	689
"3072"	230	"F"	"NL"	14	4	1	75	4	223	13	689
"3073"	230	"F"	"NL"	15	4	1	48	4	223	13	689
"3074"	230	"F"	"NL"	16	4	1	42	4	223	13	689
"3075"	230	"F"	"NL"	17	5	0	0	1	52	13	689
"3076"	230	"F"	"NL"	18	5	0	12	1	52	13	689
"3077"	230	"F"	"NL"	19	5	0	40	1	52	13	689
"3078"	230	"F"	"NL"	2	1	0	19	1	161	13	689
"3079"	230	"F"	"NL"	20	5	1	0	1	52	13	689
"3080"	230	"F"	"NL"	21	6	1	0	1	0	13	689
"3081"	230	"F"	"NL"	3	1	1	26	1	161	13	689
"3082"	230	"F"	"NL"	4	1	0	70	1	161	13	689
"3083"	230	"F"	"NL"	5	2	0	43	3	112	13	689
"3084"	230	"F"	"NL"	6	2	1	15	3	112	13	689
"3085"	230	"F"	"NL"	7	2	1	26	3	112	13	689
"3086"	230	"F"	"NL"	8	2	1	28	3	112	13	689
"3087"	230	"F"	"NL"	9	3	1	36	3	141	13	689
"3088"	231	"F"	"FR"	1	1	0	129	0	245	2	634
"3089"	231	"F"	"FR"	10	3	0	33	0	97	2	634
"3090"	231	"F"	"FR"	11	3	0	23	0	97	2	634
"3091"	231	"F"	"FR"	12	3	0	13	0	97	2	634
"3092"	231	"F"	"FR"	13	4	0	0	0	0	2	634
"3093"	231	"F"	"FR"	14	4	0	0	0	0	2	634
"3094"	231	"F"	"FR"	15	4	0	0	0	0	2	634
"3095"	231	"F"	"FR"	16	4	0	0	0	0	2	634
"3096"	231	"F"	"FR"	17	5	0	0	0	0	2	634
"3097"	231	"F"	"FR"	18	5	0	0	0	0	2	634
"3098"	231	"F"	"FR"	19	5	0	0	0	0	2	634
"3099"	231	"F"	"FR"	2	1	0	36	0	245	2	634
"3100"	231	"F"	"FR"	20	5	0	0	0	0	2	634
"3101"	231	"F"	"FR"	21	6	1	0	1	0	2	634
"3102"	231	"F"	"FR"	3	1	0	40	0	245	2	634
"3103"	231	"F"	"FR"	4	1	0	40	0	245	2	634
"3104"	231	"F"	"FR"	5	2	0	67	1	292	2	634
"3105"	231	"F"	"FR"	6	2	0	60	1	292	2	634
"3106"	231	"F"	"FR"	7	2	1	71	1	292	2	634
"3107"	231	"F"	"FR"	8	2	0	94	1	292	2	634
"3108"	231	"F"	"FR"	9	3	0	28	0	97	2	634
"3109"	232	"M"	"FR"	1	1	0	52	3	128	20	625
"3110"	232	"M"	"FR"	10	3	1	12	4	69	20	625
"3111"	232	"M"	"FR"	11	3	1	6	4	69	20	625
"3112"	232	"M"	"FR"	12	3	1	7	4	69	20	625
"3113"	232	"M"	"FR"	13	4	1	88	4	162	20	625
"3114"	232	"M"	"FR"	14	4	1	28	4	162	20	625
"3115"	232	"M"	"FR"	15	4	1	18	4	162	20	625
"3116"	232	"M"	"FR"	16	4	1	28	4	162	20	625
"3117"	232	"M"	"FR"	17	5	1	146	4	190	20	625
"3118"	232	"M"	"FR"	18	5	1	12	4	190	20	625
"3119"	232	"M"	"FR"	19	5	1	15	4	190	20	625
"3120"	232	"M"	"FR"	2	1	1	34	3	128	20	625
"3121"	232	"M"	"FR"	20	5	1	17	4	190	20	625
"3122"	232	"M"	"FR"	21	6	1	15	1	15	20	625
"3123"	232	"M"	"FR"	3	1	1	9	3	128	20	625
"3124"	232	"M"	"FR"	4	1	1	33	3	128	20	625
"3125"	232	"M"	"FR"	5	2	1	37	4	61	20	625
"3126"	232	"M"	"FR"	6	2	1	5	4	61	20	625
"3127"	232	"M"	"FR"	7	2	1	9	4	61	20	625
"3128"	232	"M"	"FR"	8	2	1	10	4	61	20	625
"3129"	232	"M"	"FR"	9	3	1	44	4	69	20	625
"3130"	233	"M"	"NL"	1	1	0	84	0	158	9	587
"3131"	233	"M"	"NL"	10	3	0	27	2	173	9	587
"3132"	233	"M"	"NL"	11	3	0	18	2	173	9	587
"3133"	233	"M"	"NL"	12	3	1	15	2	173	9	587
"3134"	233	"M"	"NL"	13	4	0	0	2	0	9	587
"3135"	233	"M"	"NL"	14	4	1	0	2	0	9	587
"3136"	233	"M"	"NL"	15	4	0	0	2	0	9	587
"3137"	233	"M"	"NL"	16	4	1	0	2	0	9	587
"3138"	233	"M"	"NL"	17	5	1	0	2	0	9	587
"3139"	233	"M"	"NL"	18	5	0	0	2	0	9	587
"3140"	233	"M"	"NL"	19	5	0	0	2	0	9	587
"3141"	233	"M"	"NL"	2	1	0	23	0	158	9	587
"3142"	233	"M"	"NL"	20	5	1	0	2	0	9	587
"3143"	233	"M"	"NL"	21	6	1	0	1	0	9	587
"3144"	233	"M"	"NL"	3	1	0	37	0	158	9	587
"3145"	233	"M"	"NL"	4	1	0	14	0	158	9	587
"3146"	233	"M"	"NL"	5	2	1	162	2	256	9	587
"3147"	233	"M"	"NL"	6	2	0	21	2	256	9	587
"3148"	233	"M"	"NL"	7	2	1	14	2	256	9	587
"3149"	233	"M"	"NL"	8	2	0	59	2	256	9	587
"3150"	233	"M"	"NL"	9	3	1	113	2	173	9	587
"3151"	234	"F"	"NL"	1	1	0	60	0	284	4	711
"3152"	234	"F"	"NL"	10	3	1	52	2	134	4	711
"3153"	234	"F"	"NL"	11	3	0	31	2	134	4	711
"3154"	234	"F"	"NL"	12	3	0	30	2	134	4	711
"3155"	234	"F"	"NL"	13	4	0	0	0	0	4	711
"3156"	234	"F"	"NL"	14	4	0	0	0	0	4	711
"3157"	234	"F"	"NL"	15	4	0	0	0	0	4	711
"3158"	234	"F"	"NL"	16	4	0	0	0	0	4	711
"3159"	234	"F"	"NL"	17	5	0	0	0	0	4	711
"3160"	234	"F"	"NL"	18	5	0	0	0	0	4	711
"3161"	234	"F"	"NL"	19	5	0	0	0	0	4	711
"3162"	234	"F"	"NL"	2	1	0	100	0	284	4	711
"3163"	234	"F"	"NL"	20	5	0	0	0	0	4	711
"3164"	234	"F"	"NL"	21	6	1	0	1	0	4	711
"3165"	234	"F"	"NL"	3	1	0	40	0	284	4	711
"3166"	234	"F"	"NL"	4	1	0	84	0	284	4	711
"3167"	234	"F"	"NL"	5	2	0	60	1	293	4	711
"3168"	234	"F"	"NL"	6	2	0	88	1	293	4	711
"3169"	234	"F"	"NL"	7	2	1	85	1	293	4	711
"3170"	234	"F"	"NL"	8	2	0	60	1	293	4	711
"3171"	234	"F"	"NL"	9	3	1	21	2	134	4	711
"3172"	235	"M"	"NL"	1	1	0	76	0	248	11	528
"3173"	235	"M"	"NL"	10	3	1	26	2	149	11	528
"3174"	235	"M"	"NL"	11	3	1	8	2	149	11	528
"3175"	235	"M"	"NL"	12	3	0	13	2	149	11	528
"3176"	235	"M"	"NL"	13	4	0	0	3	0	11	528
"3177"	235	"M"	"NL"	14	4	1	0	3	0	11	528
"3178"	235	"M"	"NL"	15	4	1	0	3	0	11	528
"3179"	235	"M"	"NL"	16	4	1	0	3	0	11	528
"3180"	235	"M"	"NL"	17	5	1	0	3	0	11	528
"3181"	235	"M"	"NL"	18	5	1	0	3	0	11	528
"3182"	235	"M"	"NL"	19	5	0	0	3	0	11	528
"3183"	235	"M"	"NL"	2	1	0	76	0	248	11	528
"3184"	235	"M"	"NL"	20	5	1	0	3	0	11	528
"3185"	235	"M"	"NL"	21	6	0	0	0	0	11	528
"3186"	235	"M"	"NL"	3	1	0	57	0	248	11	528
"3187"	235	"M"	"NL"	4	1	0	39	0	248	11	528
"3188"	235	"M"	"NL"	5	2	1	45	3	131	11	528
"3189"	235	"M"	"NL"	6	2	0	30	3	131	11	528
"3190"	235	"M"	"NL"	7	2	1	28	3	131	11	528
"3191"	235	"M"	"NL"	8	2	1	28	3	131	11	528
"3192"	235	"M"	"NL"	9	3	0	102	2	149	11	528
"3193"	236	"F"	"NL"	1	1	0	184	0	329	7	615
"3194"	236	"F"	"NL"	10	3	1	20	2	102	7	615
"3195"	236	"F"	"NL"	11	3	0	13	2	102	7	615
"3196"	236	"F"	"NL"	12	3	0	13	2	102	7	615
"3197"	236	"F"	"NL"	13	4	0	0	2	0	7	615
"3198"	236	"F"	"NL"	14	4	1	0	2	0	7	615
"3199"	236	"F"	"NL"	15	4	1	0	2	0	7	615
"3200"	236	"F"	"NL"	16	4	0	0	2	0	7	615
"3201"	236	"F"	"NL"	17	5	1	0	2	0	7	615
"3202"	236	"F"	"NL"	18	5	0	0	2	0	7	615
"3203"	236	"F"	"NL"	19	5	0	0	2	0	7	615
"3204"	236	"F"	"NL"	2	1	0	54	0	329	7	615
"3205"	236	"F"	"NL"	20	5	1	0	2	0	7	615
"3206"	236	"F"	"NL"	21	6	0	0	0	0	7	615
"3207"	236	"F"	"NL"	3	1	0	54	0	329	7	615
"3208"	236	"F"	"NL"	4	1	0	37	0	329	7	615
"3209"	236	"F"	"NL"	5	2	0	70	1	184	7	615
"3210"	236	"F"	"NL"	6	2	0	42	1	184	7	615
"3211"	236	"F"	"NL"	7	2	1	31	1	184	7	615
"3212"	236	"F"	"NL"	8	2	0	41	1	184	7	615
"3213"	236	"F"	"NL"	9	3	1	56	2	102	7	615
"3214"	237	"M"	"NL"	1	1	0	342	0	1204	11	1204
"3215"	237	"M"	"NL"	10	3	1	0	1	0	11	1204
"3216"	237	"M"	"NL"	11	3	0	0	1	0	11	1204
"3217"	237	"M"	"NL"	12	3	0	0	1	0	11	1204
"3218"	237	"M"	"NL"	13	4	0	0	2	0	11	1204
"3219"	237	"M"	"NL"	14	4	1	0	2	0	11	1204
"3220"	237	"M"	"NL"	15	4	0	0	2	0	11	1204
"3221"	237	"M"	"NL"	16	4	1	0	2	0	11	1204
"3222"	237	"M"	"NL"	17	5	1	0	3	0	11	1204
"3223"	237	"M"	"NL"	18	5	1	0	3	0	11	1204
"3224"	237	"M"	"NL"	19	5	0	0	3	0	11	1204
"3225"	237	"M"	"NL"	2	1	0	862	0	1204	11	1204
"3226"	237	"M"	"NL"	20	5	1	0	3	0	11	1204
"3227"	237	"M"	"NL"	21	6	1	0	1	0	11	1204
"3228"	237	"M"	"NL"	3	1	0	0	0	1204	11	1204
"3229"	237	"M"	"NL"	4	1	0	0	0	1204	11	1204
"3230"	237	"M"	"NL"	5	2	1	0	4	0	11	1204
"3231"	237	"M"	"NL"	6	2	1	0	4	0	11	1204
"3232"	237	"M"	"NL"	7	2	1	0	4	0	11	1204
"3233"	237	"M"	"NL"	8	2	1	0	4	0	11	1204
"3234"	237	"M"	"NL"	9	3	0	0	1	0	11	1204
"3235"	238	"M"	"NL"	1	1	0	162	2	396	16	757
"3236"	238	"M"	"NL"	10	3	1	72	3	155	16	757
"3237"	238	"M"	"NL"	11	3	0	29	3	155	16	757
"3238"	238	"M"	"NL"	12	3	1	20	3	155	16	757
"3239"	238	"M"	"NL"	13	4	1	0	4	0	16	757
"3240"	238	"M"	"NL"	14	4	1	0	4	0	16	757
"3241"	238	"M"	"NL"	15	4	1	0	4	0	16	757
"3242"	238	"M"	"NL"	16	4	1	0	4	0	16	757
"3243"	238	"M"	"NL"	17	5	1	0	3	0	16	757
"3244"	238	"M"	"NL"	18	5	1	0	3	0	16	757
"3245"	238	"M"	"NL"	19	5	0	0	3	0	16	757
"3246"	238	"M"	"NL"	2	1	1	142	2	396	16	757
"3247"	238	"M"	"NL"	20	5	1	0	3	0	16	757
"3248"	238	"M"	"NL"	21	6	0	0	0	0	16	757
"3249"	238	"M"	"NL"	3	1	1	42	2	396	16	757
"3250"	238	"M"	"NL"	4	1	0	50	2	396	16	757
"3251"	238	"M"	"NL"	5	2	1	109	4	206	16	757
"3252"	238	"M"	"NL"	6	2	1	19	4	206	16	757
"3253"	238	"M"	"NL"	7	2	1	31	4	206	16	757
"3254"	238	"M"	"NL"	8	2	1	47	4	206	16	757
"3255"	238	"M"	"NL"	9	3	1	34	3	155	16	757
"3256"	239	"F"	"NL"	1	1	0	104	0	235	6	633
"3257"	239	"F"	"NL"	10	3	0	12	1	74	6	633
"3258"	239	"F"	"NL"	11	3	0	7	1	74	6	633
"3259"	239	"F"	"NL"	12	3	1	14	1	74	6	633
"3260"	239	"F"	"NL"	13	4	1	55	1	133	6	633
"3261"	239	"F"	"NL"	14	4	0	28	1	133	6	633
"3262"	239	"F"	"NL"	15	4	0	13	1	133	6	633
"3263"	239	"F"	"NL"	16	4	0	37	1	133	6	633
"3264"	239	"F"	"NL"	17	5	0	0	2	0	6	633
"3265"	239	"F"	"NL"	18	5	1	0	2	0	6	633
"3266"	239	"F"	"NL"	19	5	0	0	2	0	6	633
"3267"	239	"F"	"NL"	2	1	0	79	0	235	6	633
"3268"	239	"F"	"NL"	20	5	1	0	2	0	6	633
"3269"	239	"F"	"NL"	21	6	1	0	1	0	6	633
"3270"	239	"F"	"NL"	3	1	0	14	0	235	6	633
"3271"	239	"F"	"NL"	4	1	0	38	0	235	6	633
"3272"	239	"F"	"NL"	5	2	0	98	1	191	6	633
"3273"	239	"F"	"NL"	6	2	0	16	1	191	6	633
"3274"	239	"F"	"NL"	7	2	1	16	1	191	6	633
"3275"	239	"F"	"NL"	8	2	0	61	1	191	6	633
"3276"	239	"F"	"NL"	9	3	0	41	1	74	6	633
"3277"	24	"F"	"FR"	1	1	0	85	0	121	4	634
"3278"	24	"F"	"FR"	10	3	0	13	0	112	4	634
"3279"	24	"F"	"FR"	11	3	0	10	0	112	4	634
"3280"	24	"F"	"FR"	12	3	0	8	0	112	4	634
"3281"	24	"F"	"FR"	13	4	1	77	2	142	4	634
"3282"	24	"F"	"FR"	14	4	0	55	2	142	4	634
"3283"	24	"F"	"FR"	15	4	0	10	2	142	4	634
"3284"	24	"F"	"FR"	16	4	1	0	2	142	4	634
"3285"	24	"F"	"FR"	17	5	1	0	2	0	4	634
"3286"	24	"F"	"FR"	18	5	1	0	2	0	4	634
"3287"	24	"F"	"FR"	19	5	0	0	2	0	4	634
"3288"	24	"F"	"FR"	2	1	0	16	0	121	4	634
"3289"	24	"F"	"FR"	20	5	0	0	2	0	4	634
"3290"	24	"F"	"FR"	21	6	0	0	0	0	4	634
"3291"	24	"F"	"FR"	3	1	0	8	0	121	4	634
"3292"	24	"F"	"FR"	4	1	0	12	0	121	4	634
"3293"	24	"F"	"FR"	5	2	0	151	0	259	4	634
"3294"	24	"F"	"FR"	6	2	0	35	0	259	4	634
"3295"	24	"F"	"FR"	7	2	0	21	0	259	4	634
"3296"	24	"F"	"FR"	8	2	0	52	0	259	4	634
"3297"	24	"F"	"FR"	9	3	0	81	0	112	4	634
"3298"	240	"M"	"FR"	1	1	0	33	1	136	13	747
"3299"	240	"M"	"FR"	10	3	1	70	3	185	13	747
"3300"	240	"M"	"FR"	11	3	0	45	3	185	13	747
"3301"	240	"M"	"FR"	12	3	1	19	3	185	13	747
"3302"	240	"M"	"FR"	13	4	1	6	3	77	13	747
"3303"	240	"M"	"FR"	14	4	1	45	3	77	13	747
"3304"	240	"M"	"FR"	15	4	0	22	3	77	13	747
"3305"	240	"M"	"FR"	16	4	1	4	3	77	13	747
"3306"	240	"M"	"FR"	17	5	1	11	3	117	13	747
"3307"	240	"M"	"FR"	18	5	1	91	3	117	13	747
"3308"	240	"M"	"FR"	19	5	0	9	3	117	13	747
"3309"	240	"M"	"FR"	2	1	1	21	1	136	13	747
"3310"	240	"M"	"FR"	20	5	1	6	3	117	13	747
"3311"	240	"M"	"FR"	21	6	0	28	0	28	13	747
"3312"	240	"M"	"FR"	3	1	0	23	1	136	13	747
"3313"	240	"M"	"FR"	4	1	0	59	1	136	13	747
"3314"	240	"M"	"FR"	5	2	1	49	3	204	13	747
"3315"	240	"M"	"FR"	6	2	0	49	3	204	13	747
"3316"	240	"M"	"FR"	7	2	1	29	3	204	13	747
"3317"	240	"M"	"FR"	8	2	1	77	3	204	13	747
"3318"	240	"M"	"FR"	9	3	1	51	3	185	13	747
"3319"	241	"M"	"NL"	1	1	0	82	1	250	15	534
"3320"	241	"M"	"NL"	10	3	1	30	3	89	15	534
"3321"	241	"M"	"NL"	11	3	0	10	3	89	15	534
"3322"	241	"M"	"NL"	12	3	1	10	3	89	15	534
"3323"	241	"M"	"NL"	13	4	1	0	4	39	15	534
"3324"	241	"M"	"NL"	14	4	1	7	4	39	15	534
"3325"	241	"M"	"NL"	15	4	1	32	4	39	15	534
"3326"	241	"M"	"NL"	16	4	1	0	4	39	15	534
"3327"	241	"M"	"NL"	17	5	1	0	3	0	15	534
"3328"	241	"M"	"NL"	18	5	1	0	3	0	15	534
"3329"	241	"M"	"NL"	19	5	0	0	3	0	15	534
"3330"	241	"M"	"NL"	2	1	1	85	1	250	15	534
"3331"	241	"M"	"NL"	20	5	1	0	3	0	15	534
"3332"	241	"M"	"NL"	21	6	1	0	1	0	15	534
"3333"	241	"M"	"NL"	3	1	0	45	1	250	15	534
"3334"	241	"M"	"NL"	4	1	0	38	1	250	15	534
"3335"	241	"M"	"NL"	5	2	0	77	3	156	15	534
"3336"	241	"M"	"NL"	6	2	1	32	3	156	15	534
"3337"	241	"M"	"NL"	7	2	1	26	3	156	15	534
"3338"	241	"M"	"NL"	8	2	1	21	3	156	15	534
"3339"	241	"M"	"NL"	9	3	1	39	3	89	15	534
"3340"	242	"M"	"NL"	1	1	0	95	2	134	9	685
"3341"	242	"M"	"NL"	10	3	1	11	2	68	9	685
"3342"	242	"M"	"NL"	11	3	0	6	2	68	9	685
"3343"	242	"M"	"NL"	12	3	1	9	2	68	9	685
"3344"	242	"M"	"NL"	13	4	0	85	2	187	9	685
"3345"	242	"M"	"NL"	14	4	1	71	2	187	9	685
"3346"	242	"M"	"NL"	15	4	0	20	2	187	9	685
"3347"	242	"M"	"NL"	16	4	1	11	2	187	9	685
"3348"	242	"M"	"NL"	17	5	0	138	1	174	9	685
"3349"	242	"M"	"NL"	18	5	0	16	1	174	9	685
"3350"	242	"M"	"NL"	19	5	0	10	1	174	9	685
"3351"	242	"M"	"NL"	2	1	1	19	2	134	9	685
"3352"	242	"M"	"NL"	20	5	1	10	1	174	9	685
"3353"	242	"M"	"NL"	21	6	0	2	0	2	9	685
"3354"	242	"M"	"NL"	3	1	1	8	2	134	9	685
"3355"	242	"M"	"NL"	4	1	0	12	2	134	9	685
"3356"	242	"M"	"NL"	5	2	0	82	2	120	9	685
"3357"	242	"M"	"NL"	6	2	1	10	2	120	9	685
"3358"	242	"M"	"NL"	7	2	1	7	2	120	9	685
"3359"	242	"M"	"NL"	8	2	0	21	2	120	9	685
"3360"	242	"M"	"NL"	9	3	0	42	2	68	9	685
"3361"	243	"F"	"NL"	1	1	0	90	0	208	6	474
"3362"	243	"F"	"NL"	10	3	1	54	2	116	6	474
"3363"	243	"F"	"NL"	11	3	0	15	2	116	6	474
"3364"	243	"F"	"NL"	12	3	1	21	2	116	6	474
"3365"	243	"F"	"NL"	13	4	0	0	1	0	6	474
"3366"	243	"F"	"NL"	14	4	1	0	1	0	6	474
"3367"	243	"F"	"NL"	15	4	0	0	1	0	6	474
"3368"	243	"F"	"NL"	16	4	0	0	1	0	6	474
"3369"	243	"F"	"NL"	17	5	0	0	1	0	6	474
"3370"	243	"F"	"NL"	18	5	0	0	1	0	6	474
"3371"	243	"F"	"NL"	19	5	0	0	1	0	6	474
"3372"	243	"F"	"NL"	2	1	0	31	0	208	6	474
